ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,53.83,55.17,0.00,54.51
2016 Primary,22.67,23.88,0.00,23.29
2016 Primary Runoff,5.51,5.17,0.00,5.34
2016 General,75.58,78.42,0.00,77.03
2018 Primary,32.14,32.36,0.00,32.25
2018 Primary Runoff,24.36,22.61,0.00,23.48
2018 General,71.87,73.99,0.00,72.93
