ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,38.46,34.47,50.82,100.0,43.28,50.08,36.46,47.58
2016 Primary,10.14,14.64,10.77,0.00,13.43,18.45,9.64,17.05
2016 Primary Runoff,0.00,3.78,1.54,0.00,1.49,2.87,1.30,2.68
2016 General,70.24,54.84,71.83,100.0,60.27,75.25,65.99,72.77
2018 Primary,28.87,27.06,20.73,100.0,25.71,33.33,22.88,31.56
2018 Primary Runoff,5.10,8.72,4.82,0.00,1.49,8.61,4.13,7.91
2018 General,73.64,58.77,70.65,66.67,66.67,73.83,68.58,72.32
