ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,28.35,38.47,0.00,34.02
2016 Primary,14.06,17.17,0.00,15.81
2016 Primary Runoff,3.39,4.05,0.00,3.76
2016 General,58.34,72.89,0.00,66.45
2018 Primary,17.52,24.65,0.00,21.49
2018 Primary Runoff,4.40,6.66,0.00,5.66
2018 General,53.47,67.58,33.33,61.29
