ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,50.73,51.07,0.00,50.92
2016 Primary,20.69,16.22,0.00,18.27
2016 Primary Runoff,1.45,0.74,0.00,1.06
2016 General,75.03,75.91,0.00,75.51
2018 Primary,24.24,24.32,0.00,24.27
2018 Primary Runoff,24.79,24.14,0.00,24.42
2018 General,70.19,71.06,0.00,70.61
