ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.95,37.75,0.00,36.90
2016 Primary,11.90,10.81,0.00,11.32
2016 Primary Runoff,2.73,2.58,0.00,2.65
2016 General,65.17,68.80,0.00,67.05
2018 Primary,18.72,19.42,0.00,19.09
2018 Primary Runoff,14.40,13.24,0.00,13.78
2018 General,63.21,65.70,100.0,64.55
