ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,34.22,40.32,0.00,37.23
2016 Primary,9.71,14.08,0.00,11.86
2016 Primary Runoff,1.97,3.95,0.00,2.94
2016 General,59.77,68.09,0.00,63.93
2018 Primary,21.06,27.60,0.00,24.32
2018 Primary Runoff,4.11,5.42,0.00,4.76
2018 General,61.74,67.81,0.00,64.78
