ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,24.95,27.13,0.00,26.03
2016 Primary,7.16,7.76,0.00,7.45
2016 Primary Runoff,1.42,1.73,0.00,1.57
2016 General,54.78,56.92,0.00,55.80
2018 Primary,13.02,15.25,0.00,14.08
2018 Primary Runoff,9.36,9.87,0.00,9.60
2018 General,50.22,51.58,50.00,50.87
