ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,10.53,19.84,28.00,0.00,22.95,37.89,21.83,30.20
2016 Primary,0.00,4.36,2.44,0.00,3.23,11.04,2.23,7.60
2016 Primary Runoff,0.00,1.41,0.00,0.00,0.00,1.99,0.45,1.48
2016 General,47.26,49.79,60.19,42.86,48.61,62.69,48.33,57.02
2018 Primary,7.69,10.21,10.14,0.00,1.37,16.48,9.66,13.29
2018 Primary Runoff,2.78,2.15,0.00,0.00,0.00,7.99,2.13,5.27
2018 General,43.40,46.75,47.20,50.00,39.51,56.99,39.02,51.09
