ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,25.63,29.20,0.00,27.66
2016 Primary,9.38,12.62,0.00,11.22
2016 Primary Runoff,7.17,8.23,0.00,7.77
2016 General,52.96,61.77,0.00,57.90
2018 Primary,12.92,19.03,0.00,16.36
2018 Primary Runoff,3.93,5.01,0.00,4.54
2018 General,47.90,61.37,0.00,55.45
