ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.82,44.90,0.00,42.35
2016 Primary,15.33,16.16,0.00,15.81
2016 Primary Runoff,4.39,4.49,0.00,4.45
2016 General,62.10,70.73,0.00,67.06
2018 Primary,26.86,31.20,0.00,29.36
2018 Primary Runoff,9.68,9.26,0.00,9.43
2018 General,63.52,70.16,0.00,67.27
