ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,20.00,32.24,12.00,0.00,20.69,49.76,18.02,32.07
2016 Primary,0.00,18.81,7.41,0.00,5.88,21.46,9.69,17.94
2016 Primary Runoff,0.00,10.92,0.00,0.00,2.86,8.37,5.33,10.04
2016 General,42.86,64.92,28.57,0.00,43.59,71.70,53.94,63.82
2018 Primary,0.00,21.07,3.03,0.00,14.29,30.54,10.29,20.28
2018 Primary Runoff,0.00,7.48,0.00,0.00,0.00,22.17,1.63,7.65
2018 General,15.38,62.59,21.05,0.00,46.43,63.76,46.36,60.19
