ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,51.50,52.62,0.00,52.09
2016 Primary,25.05,22.89,0.00,23.91
2016 Primary Runoff,9.73,9.85,0.00,9.79
2016 General,74.72,76.68,0.00,75.76
2018 Primary,31.14,31.80,0.00,31.49
2018 Primary Runoff,25.45,25.11,0.00,25.27
2018 General,72.34,72.21,0.00,72.27
