ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,52.60,51.54,0.00,52.01
2016 Primary,23.08,19.58,0.00,21.18
2016 Primary Runoff,1.08,0.83,0.00,0.94
2016 General,75.37,76.42,50.00,75.92
2018 Primary,26.23,25.24,0.00,25.67
2018 Primary Runoff,25.68,24.76,0.00,25.16
2018 General,70.62,72.25,0.00,71.45
