ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.59,42.51,100.0,40.80
2016 Primary,15.92,14.32,0.00,15.03
2016 Primary Runoff,7.39,8.08,0.00,7.77
2016 General,60.98,65.96,0.00,63.71
2018 Primary,19.57,23.63,0.00,21.74
2018 Primary Runoff,12.17,11.45,0.00,11.79
2018 General,55.01,62.53,0.00,58.97
