ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,23.50,33.68,0.00,29.24
2016 Primary,11.79,17.25,0.00,14.84
2016 Primary Runoff,3.22,6.84,0.00,5.24
2016 General,51.96,70.14,0.00,61.91
2018 Primary,13.18,21.97,0.00,18.00
2018 Primary Runoff,4.23,7.29,0.00,5.92
2018 General,49.93,66.48,0.00,58.97
