ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,41.47,46.90,0.00,44.47
2016 Primary,15.03,18.01,0.00,16.67
2016 Primary Runoff,2.75,3.49,0.00,3.16
2016 General,69.25,76.16,0.00,72.99
2018 Primary,26.80,33.68,0.00,30.49
2018 Primary Runoff,5.19,7.46,0.00,6.41
2018 General,67.92,76.23,0.00,72.37
