PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SCOTTSBORO,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,21.99,0.00,5.20,10.32,13.76
NORTH BALDWIN,0.00,4.17,6.49,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,6.67,0.00,21.72,28.18,0.00,8.54,9.35,20.85
WEST BALDWIN,0.00,0.00,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,21.89,24.37,0.00,12.13,8.82,16.98
EAST HARDWICK,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.71,18.63,0.00,5.04,3.05,6.15
WEST HARDWICK,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,16.67,0.00,0.00,0.00,0.00,18.01,20.15,0.00,11.46,6.50,11.55
COOPERS,0.00,7.41,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,21.55,24.15,0.00,8.59,5.71,18.54
SOUTH MILLEDGEVILLE,0.00,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.74,11.18,0.00,10.77,8.81,9.40
CITY HALL ANNEX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.45,12.72,0.00,7.20,7.82,9.22
BODDIE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.73,14.71,0.00,5.97,7.88,7.62
COURTHOUSE,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.42,8.94,0.00,21.92,2.63,10.33
FIRE DEPT,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,13.53,13.62,0.00,11.90,8.23,10.98
NORTH MILLEDGEVILLE,0.00,10.00,6.25,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.19,25.38,0.00,8.07,6.55,17.59
MERIWEATHER,0.00,17.02,16.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,11.11,0.00,0.00,0.00,0.00,22.68,27.26,0.00,10.59,6.77,20.20
EAST BALDWIN,0.00,3.64,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.23,23.24,0.00,9.33,7.07,16.06
TOTAL,0.00,5.10,4.73,0.00,3.45,2.22,0.00,0.00,0.00,0.00,4.65,3.23,0.00,3.00,3.23,0.00,19.52,23.36,0.00,9.43,7.12,15.00
