AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,6.38,0.00,8.33,6.20,2.50,5.35
25-29,0.00,0.00,0.00,0.00,0.00,4.82,3.33,4.28
30-34,0.00,0.00,0.00,0.00,0.00,6.64,4.48,6.14
35-39,0.00,0.00,7.69,0.00,0.00,12.03,4.00,10.93
40-44,14.29,0.00,6.25,0.00,16.67,16.05,5.17,14.82
45-49,20.00,0.00,6.25,0.00,0.00,20.26,9.38,18.91
50-54,0.00,0.00,20.00,0.00,0.00,22.48,7.46,20.71
55-59,0.00,0.00,0.00,0.00,50.00,25.65,11.86,24.03
60-64,0.00,0.00,0.00,0.00,0.00,30.32,8.89,27.77
65-OVER,0.00,12.12,6.67,0.00,50.00,39.73,22.77,38.15
TOTAL,2.33,1.90,5.23,0.00,13.33,21.98,7.36,19.97
