AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.97,0.00,0.00,0.00,5.30,2.47,1.99
25-29,0.00,0.98,0.00,0.00,0.00,3.52,0.00,1.53
30-34,0.00,2.49,0.00,0.00,0.00,7.83,0.00,3.60
35-39,0.00,1.63,33.33,0.00,0.00,10.24,0.00,4.08
40-44,0.00,1.96,0.00,0.00,0.00,18.03,0.00,6.72
45-49,50.00,2.36,0.00,0.00,0.00,13.37,0.00,6.58
50-54,0.00,6.31,0.00,100.0,0.00,18.78,6.45,10.85
55-59,0.00,10.63,0.00,0.00,0.00,23.40,5.71,15.06
60-64,0.00,11.88,0.00,0.00,50.00,30.47,12.90,19.29
65-OVER,0.00,17.48,0.00,0.00,25.00,36.88,15.22,27.98
TOTAL,5.88,6.68,3.70,25.00,7.69,24.03,4.89,12.92
