PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CHALYBEATE,0.00,6.67,66.67,0.00,0.00,20.46,0.00,18.18
GILL I,0.00,2.19,0.00,0.00,7.14,19.54,5.62,14.17
GILL II,0.00,5.10,0.00,0.00,0.00,16.67,4.08,7.34
7TH-ODESSADALE,0.00,7.78,0.00,0.00,0.00,21.97,0.00,16.07
8TH-GREENVILLE,0.00,2.49,0.00,0.00,25.00,19.66,3.12,10.21
LONE OAK,0.00,2.07,0.00,0.00,0.00,17.53,7.04,10.20
LUTHERSVILLE,0.00,3.14,6.67,0.00,0.00,16.50,3.88,10.55
UPPER 9TH -ALVATON,0.00,1.79,0.00,0.00,0.00,20.73,8.15,13.10
MIDDLE 9TH-GAY,0.00,2.67,0.00,0.00,0.00,19.13,0.00,14.63
LOWER 9TH-WOODBURY,0.00,1.02,0.00,0.00,0.00,25.16,4.65,12.66
2ND-WARM SPRINGS,0.00,3.66,0.00,0.00,40.00,17.75,1.75,13.45
THIRD-DURAND,0.00,0.94,0.00,0.00,0.00,18.90,9.76,12.57
RALEIGH,0.00,0.00,0.00,0.00,0.00,19.62,2.94,15.60
COVE,0.00,0.00,0.00,0.00,100.0,29.35,0.00,27.09
TOTAL,0.00,2.76,5.08,0.00,9.62,19.46,4.71,12.26
