AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.62,2.86,0.00,0.00,6.25,0.00,4.54
25-29,0.00,0.58,0.00,0.00,0.00,4.10,0.00,2.95
30-34,0.00,0.64,0.00,0.00,0.00,7.45,6.25,5.84
35-39,0.00,0.00,0.00,0.00,0.00,11.13,8.00,8.65
40-44,0.00,0.00,0.00,0.00,0.00,11.72,5.88,9.50
45-49,0.00,0.00,0.00,0.00,25.00,19.79,0.00,16.69
50-54,0.00,1.27,10.00,0.00,0.00,20.22,14.29,16.23
55-59,50.00,6.71,16.67,0.00,0.00,25.97,0.00,21.68
60-64,0.00,7.26,0.00,0.00,0.00,30.98,18.18,25.52
65-OVER,33.33,10.33,0.00,0.00,0.00,38.77,6.90,32.81
TOTAL,9.52,4.02,3.26,0.00,4.55,21.50,4.63,17.42
