PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
MR,10.17,14.23,0.0,12.35
MS,21.5,20.3,0.0,20.86
MT,3.82,4.89,0.0,4.36
MU,18.65,18.7,0.0,18.68
MV,11.61,14.07,0.0,12.98
MW,10.84,13.32,0.0,12.32
MZ,1.63,2.63,0.0,2.24
NB,3.14,5.62,0.0,4.56
NC,4.85,6.36,0.0,5.68
ND,11.09,13.84,0.0,12.58
NF,11.8,11.88,0.0,11.84
OA,12.83,10.23,0.0,11.53
OB,6.38,6.89,0.0,6.62
OK,5.19,7.46,0.0,6.41
OV,2.81,5.45,0.0,4.32
PA,2.86,4.93,0.0,3.99
PB,8.05,10.17,0.0,9.3
PC,4.58,6.33,0.0,5.55
PE,16.26,18.06,0.0,17.44
PF,4.9,5.71,0.0,5.33
PG,9.68,9.26,0.0,9.43
PH,8.56,8.67,0.0,8.62
PI,3.06,4.0,0.0,3.6
PN,2.13,2.09,0.0,2.11
PR,3.24,6.84,0.0,5.46
RA,7.5,10.02,0.0,8.95
RC,4.23,7.29,0.0,5.92
RD,13.69,15.83,0.0,14.87
RE,3.06,4.56,0.0,3.9
RF,3.56,5.52,0.0,4.67
RG,3.26,5.08,0.0,4.28
RH,3.49,6.0,0.0,4.91
RI,6.72,9.27,0.0,8.15
RJ,6.48,8.73,0.0,7.66
RK,3.9,6.36,0.0,5.31
RL,4.57,6.19,0.0,5.47
RM,4.85,8.37,0.0,6.85
RN,6.65,7.11,0.0,6.91
SA,14.02,15.58,0.0,14.84
SB,6.98,8.79,0.0,7.97
SC,3.93,5.01,0.0,4.54
SD,9.45,11.85,0.0,10.82
SE,11.53,11.0,0.0,11.25
SF,13.51,13.14,0.0,13.34
SG,6.64,13.8,0.0,10.58
SH,18.58,21.08,0.0,19.89
SI,1.59,1.9,0.0,1.77
SJ,1.39,1.87,0.0,1.66
SK,8.25,10.19,0.0,9.36
SL,1.84,4.78,0.0,3.61
SM,12.36,13.7,0.0,13.11
SN,14.38,16.35,0.0,15.45
SO,4.3,6.72,0.0,5.75
SP,3.54,6.16,0.0,5.0
SQ,5.12,6.3,0.0,5.8
SR,3.89,6.94,0.0,5.57
SS,8.59,13.61,0.0,11.38
ST,6.0,8.11,0.0,7.16
SU,4.57,7.16,0.0,6.0
SV,5.33,6.49,0.0,5.97
TA,2.59,5.69,0.0,4.29
TC,4.34,9.75,0.0,7.21
TF,19.75,22.16,0.0,21.04
TG,24.79,24.14,0.0,24.42
TH,13.67,16.0,0.0,14.97
VB,9.29,8.17,0.0,8.67
WA,2.74,5.81,0.0,4.45
WB,11.01,13.78,0.0,12.58
WD,3.86,5.75,0.0,5.02
WF,8.34,9.83,0.0,9.15
WG,4.22,7.03,0.0,5.8
WI,14.93,14.93,0.0,14.93
WJ,7.04,6.88,0.0,6.95
WK,3.3,4.39,0.0,3.91
WL,22.8,22.65,0.0,22.72
WN,6.45,10.44,0.0,8.62
YA,7.45,10.47,0.0,9.16
TOTAL,7.82,9.07,0.0,8.5
