PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ANDERSON,0.00,0.00,6.25,0.00,0.00,17.61,8.42,16.41
BALDWIN,0.00,0.00,4.55,0.00,50.00,24.13,6.90,21.89
BERLIN,0.00,0.00,0.00,0.00,0.00,25.70,5.88,23.27
BUSHVILLE,11.11,0.00,0.00,0.00,0.00,24.45,7.69,21.13
COLUMBIA,0.00,0.00,0.00,0.00,0.00,28.20,15.38,27.24
DAVIDS,3.12,0.00,5.26,0.00,20.00,17.96,9.52,15.86
GOLDEN HILL,0.00,0.00,4.17,0.00,0.00,20.68,7.02,18.80
GROVE RIVER,0.00,0.00,10.00,0.00,0.00,24.34,15.22,23.06
HOLLINGSWORTH,0.00,0.00,0.00,0.00,0.00,21.81,4.35,19.93
HOMER,0.00,7.41,0.00,0.00,0.00,22.21,4.63,20.03
POPLAR SPRINGS,0.00,0.00,0.00,0.00,50.00,23.85,6.87,21.70
WASHINGTON,0.00,0.00,0.00,0.00,0.00,23.31,0.00,21.10
WILMONTS,0.00,28.57,23.53,0.00,0.00,24.11,5.88,22.74
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.33,1.90,5.23,0.00,13.33,21.98,7.36,19.97
