AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,4.0,43.0,34.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,10.0,14.0,0.0,3.0,1.0,0.0,143.0,164.0,1.0,188.0,146.0,760.0
25-29,1.0,24.0,36.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,1.0,1.0,0.0,151.0,147.0,0.0,199.0,158.0,744.0
30-34,2.0,22.0,31.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,1.0,0.0,191.0,164.0,0.0,213.0,115.0,760.0
35-39,0.0,29.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,2.0,0.0,213.0,182.0,0.0,190.0,113.0,765.0
40-44,0.0,13.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,1.0,0.0,199.0,171.0,0.0,182.0,118.0,718.0
45-49,0.0,18.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,3.0,0.0,213.0,190.0,0.0,145.0,118.0,725.0
50-54,0.0,31.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0,4.0,0.0,238.0,248.0,0.0,199.0,158.0,917.0
55-59,0.0,37.0,36.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,3.0,3.0,0.0,373.0,304.0,0.0,197.0,107.0,1074.0
60-64,0.0,54.0,33.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,5.0,0.0,514.0,388.0,0.0,200.0,134.0,1346.0
65-OVER,1.0,140.0,162.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,6.0,7.0,1.0,1854.0,1821.0,0.0,410.0,281.0,4701.0
TOTAL,8.0,411.0,420.0,0.0,23.0,24.0,0.0,1.0,1.0,0.0,57.0,59.0,0.0,37.0,28.0,1.0,4089.0,3779.0,1.0,2123.0,1448.0,12510.0
