PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
LA FAYETTE,8.55,6.07,0.00,7.21
WALNUT GROVE,8.43,7.08,0.00,7.76
ROCK SPRING,8.12,7.32,0.00,7.70
ARMUCHEE VALLEY,12.29,9.94,0.00,11.05
MOUNTAIN,8.27,8.10,0.00,8.19
CHATTANOOGA VALLEY,6.77,6.28,0.00,6.51
KENSINGTON,9.18,5.29,0.00,7.15
ROSSVILLE,6.71,4.88,0.00,5.69
CHICKAMAUGA,10.42,8.51,0.00,9.40
FAIRYLAND,7.82,6.28,0.00,7.01
FAIRVIEW,6.04,4.30,0.00,5.08
88888,40.00,0.00,0.00,40.00
99999,0.00,0.00,0.00,0.00
TOTAL,8.19,6.55,0.00,7.31
