PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
ELBERTON,14.20,12.58,0.00,13.24
LONGSTREET,20.15,14.15,0.00,16.87
ELIAM,19.33,19.22,0.00,19.27
PETERSBURG,17.86,20.23,0.00,19.01
WYCHE,16.94,14.52,0.00,15.65
MOSS-RUCKERSVILLE,13.20,16.13,0.00,14.73
PIKE,14.15,14.92,0.00,14.55
GAINES,18.29,12.36,0.00,15.20
GOSHEN,14.74,12.34,0.00,13.46
WEBBSBORO,17.62,17.26,0.00,17.44
CENTERVILLE,14.76,11.74,0.00,13.17
TOTAL,15.57,13.88,0.00,14.64
