PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ELLENWOOD,0.00,3.21,2.43,0.00,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,15.17,11.92,0.00,4.18,2.44,3.85
FOREST PARK 1,0.00,0.58,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,12.85,15.13,0.00,1.53,1.12,3.22
FOREST PARK 2,0.00,0.85,0.74,0.00,0.00,3.03,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,1.92,0.00,9.68,11.30,0.00,2.11,0.88,2.77
FOREST PARK 3,0.00,0.69,0.78,0.00,4.35,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.17,0.00,14.29,10.65,0.00,2.15,1.18,3.47
FOREST PARK 4,0.00,2.33,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72,0.00,0.00,0.00,0.00,0.00,17.29,18.28,0.00,2.63,0.95,5.84
FOREST PARK 5,0.00,1.91,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.00,0.98,0.00,10.65,14.69,0.00,1.39,0.54,2.45
FOREST PARK 6,0.00,0.00,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.56,0.00,18.47,19.58,0.00,4.62,3.83,6.40
JONESBORO 1,0.00,1.98,0.42,0.00,0.00,7.14,0.00,33.33,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.29,12.77,0.00,2.92,1.73,2.94
JONESBORO 2,0.00,2.66,0.00,0.00,3.12,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,3.70,3.03,0.00,10.11,6.67,0.00,4.19,1.41,3.05
JONESBORO 3,0.00,1.06,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.89,0.00,0.00,0.00,0.00,18.41,17.59,0.00,3.60,2.41,5.02
JONESBORO 4,0.00,3.82,0.88,0.00,5.26,11.11,0.00,33.33,0.00,0.00,2.50,3.23,0.00,0.00,0.00,0.00,11.73,21.01,0.00,4.26,2.33,5.10
JONESBORO 5,0.00,6.98,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,2.22,2.70,0.00,0.00,0.00,0.00,23.53,25.00,0.00,8.55,7.38,10.55
JONESBORO 6,0.00,23.68,12.00,0.00,7.69,10.34,0.00,0.00,0.00,0.00,4.35,0.00,0.00,6.82,11.43,0.00,35.34,39.57,0.00,18.87,19.13,26.16
JONESBORO 7,33.33,6.10,3.20,0.00,6.45,3.70,0.00,0.00,0.00,0.00,5.13,0.00,0.00,2.04,3.70,0.00,26.32,24.09,0.00,6.37,5.10,8.58
JONESBORO 8,0.00,1.32,1.33,0.00,2.63,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00,2.97,1.95,0.00,2.02,1.46,1.73
JONESBORO 9,0.00,2.35,4.60,0.00,0.00,0.00,0.00,0.00,100.0,0.00,3.33,3.64,0.00,0.00,6.67,0.00,10.60,15.94,0.00,4.55,2.26,5.28
JONESBORO 10,0.00,0.00,0.76,0.00,8.33,3.85,0.00,0.00,0.00,0.00,1.79,4.26,0.00,0.00,5.56,0.00,10.16,12.50,0.00,4.29,2.65,4.08
JONESBORO 11,0.00,7.50,4.52,0.00,3.12,3.45,0.00,0.00,0.00,0.00,3.33,1.96,0.00,1.85,0.00,0.00,23.45,26.51,0.00,11.74,6.76,11.73
JONESBORO 12,0.00,0.79,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.27,0.00,0.00,0.00,0.00,0.00,13.33,16.90,0.00,2.30,0.84,2.27
JONESBORO 13,0.00,2.75,1.98,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.14,26.36,0.00,4.37,3.16,6.15
JONESBORO 14,0.00,6.81,6.82,0.00,9.09,6.90,0.00,0.00,0.00,0.00,10.71,4.08,0.00,4.08,0.00,0.00,25.66,26.80,0.00,13.55,9.95,15.22
JONESBORO 15,0.00,1.10,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,1.67,2.17,0.00,0.00,7.69,0.00,17.32,21.57,0.00,2.58,1.62,3.34
JONESBORO 16,0.00,0.83,3.23,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.86,18.10,0.00,4.92,2.91,4.98
JONESBORO 17,0.00,1.23,1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,16.22,0.00,2.66,1.48,2.57
JONESBORO 18,0.00,4.29,0.70,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,2.86,0.00,2.44,0.00,0.00,14.45,19.12,0.00,5.55,3.48,5.40
LAKE CITY,0.00,2.60,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,12.92,14.49,0.00,1.67,0.86,2.65
LOVEJOY 1,0.00,2.30,0.00,0.00,3.12,9.09,0.00,0.00,0.00,0.00,1.92,2.00,0.00,3.85,0.00,0.00,10.49,19.13,0.00,5.47,2.85,5.35
LOVEJOY 2,0.00,1.75,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,1.92,0.00,7.14,0.00,0.00,8.74,10.65,0.00,4.06,1.98,3.73
LOVEJOY 3,0.00,2.80,1.94,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.46,3.66,0.00,3.12,0.00,0.00,16.52,17.63,0.00,3.61,2.51,4.88
LOVEJOY 4,0.00,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.12,19.70,0.00,3.86,1.82,3.62
LOVEJOY 5,0.00,0.55,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72,0.00,8.33,0.00,0.00,8.28,15.65,0.00,2.63,1.66,2.87
MORROW 1,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23,0.00,0.00,11.76,16.30,0.00,2.04,1.40,2.73
MORROW 2,0.00,3.33,2.13,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,2.96,0.00,21.88,22.66,0.00,2.78,2.59,7.08
MORROW 3,0.00,2.94,1.98,0.00,2.56,0.00,0.00,0.00,0.00,0.00,5.08,0.00,0.00,0.98,1.76,0.00,16.23,15.76,0.00,3.86,1.82,3.97
MORROW 4,0.00,2.06,2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,3.08,0.00,13.95,16.67,0.00,3.63,1.56,4.60
MORROW 5,0.00,2.48,2.16,0.00,4.00,3.85,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.00,3.92,0.00,17.01,20.14,0.00,4.31,2.29,5.14
