RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.0,1.54,0.0,0.66
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,0.0,0.0,0.0
ASIA-PI,16.67,14.29,0.0,15.38
WHITE,6.73,4.74,0.0,5.71
BLACK,0.0,2.58,0.0,1.55
TOTAL,4.31,3.71,0.0,4.0
