AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.54,2.09,2.41,25.0,1.78,1.44,0.0,3.33,1.37,0.0,0.69,0.71,0.0,3.14,2.36,5.08,4.95,5.62,0.0,1.34,0.8,3.08
25-29,0.0,0.85,1.3,0.0,1.29,2.02,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.67,0.86,3.57,3.16,3.24,0.0,0.7,0.42,1.9
30-34,3.33,1.31,1.38,0.0,1.92,1.86,0.0,6.38,2.08,0.0,1.31,1.66,0.0,2.12,1.05,9.09,4.73,5.22,0.0,1.45,0.94,3.17
35-39,7.14,2.78,3.22,0.0,2.99,4.84,0.0,4.08,2.33,0.0,2.41,2.23,0.0,2.58,2.68,16.67,6.62,7.32,11.11,2.21,1.22,4.55
40-44,0.0,3.1,2.57,0.0,5.89,3.46,0.0,8.51,2.22,0.0,3.34,3.8,0.0,3.02,2.99,16.67,9.64,9.98,0.0,3.42,2.16,6.52
45-49,5.88,5.29,4.33,0.0,6.19,7.21,0.0,6.52,6.12,0.0,3.09,3.79,0.0,4.79,4.63,0.0,13.11,13.1,0.0,4.45,3.15,9.02
50-54,8.33,4.37,4.62,0.0,7.49,7.23,0.0,2.44,15.62,0.0,5.0,5.16,0.0,4.76,5.93,0.0,17.29,18.59,0.0,5.48,3.96,12.47
55-59,25.0,5.36,6.26,0.0,10.49,13.54,0.0,10.71,17.86,0.0,4.54,6.13,0.0,7.86,5.29,33.33,21.59,23.85,0.0,6.78,5.91,16.84
60-64,9.09,7.88,7.03,0.0,12.09,16.14,0.0,11.11,13.33,0.0,7.19,9.29,0.0,7.23,5.3,0.0,27.29,29.4,0.0,8.28,6.67,22.01
65-OVER,7.14,10.3,11.59,0.0,17.01,23.37,0.0,31.43,22.22,0.0,8.45,9.29,11.11,6.86,6.85,14.29,34.22,40.42,0.0,10.66,11.51,31.24
TOTAL,5.1,3.98,3.95,4.0,5.69,7.06,0.0,7.24,6.65,0.0,2.69,3.01,4.35,4.13,3.84,7.95,17.74,19.18,1.82,4.02,3.07,12.21
