PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC1,2.2,3.74,2.88,0.0,3.85,17.12,4.79,14.76
TOTAL,2.2,3.74,2.88,0.0,3.85,17.12,4.78,14.75
