PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
LILLY,12.35,8.97,0.00,10.51
BYROMVILLE,13.59,14.16,0.00,13.89
UNADILLA,10.98,11.12,0.00,11.05
VIENNA,13.01,9.87,0.00,11.25
PINEHURST,30.14,22.89,0.00,26.20
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,13.84,11.54,0.00,12.56
