PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,23.34,21.39,0.00,22.34
02,17.87,15.55,12.50,16.66
03,17.18,15.38,14.29,16.25
TOTAL,18.29,16.22,12.50,17.22
