PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
DEVEREUX FIRE STATION,0.00,28.00,26.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,4.00,0.00,0.00,1.00,0.00,233.0,240.0,1.00,195.0,161.0,893.0
ST. MARK,0.00,12.00,7.00,0.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,35.00,32.00,0.00,302.0,227.0,621.0
COURTHOUSE,0.00,18.00,26.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,85.00,78.00,0.00,404.0,331.0,951.0
SECOND BEULAH,0.00,10.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,25.00,0.00,219.0,181.0,480.0
MAYFIELD COMMUNITY,0.00,5.00,7.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,20.00,0.00,168.0,131.0,355.0
POWER OF GOD,0.00,7.00,13.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,42.00,0.00,342.0,266.0,724.0
WARREN CHAPEL,0.00,4.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,84.00,0.00,44.00,44.00,254.0
YOUTH CENTER,0.00,22.00,17.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,71.00,72.00,0.00,426.0,344.0,958.0
SECOND DARRIEN,0.00,8.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,65.00,58.00,0.00,123.0,102.0,366.0
SPARTA 4C,1.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,13.00,20.00,0.00,54.00,53.00,151.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,4.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00
TOTAL,1.00,121.0,128.0,0.00,13.00,8.00,0.00,0.00,2.00,0.00,3.00,10.00,0.00,2.00,4.00,0.00,672.0,672.0,1.00,2279.0,1844.0,5760.0
