PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
PINEKNOT,12.19,7.98,0.00,10.07
BUENA VISTA,7.51,7.79,0.00,7.67
TAZEWELL,18.47,14.62,0.00,16.41
88888,0.00,0.00,0.00,0.00
BRANTLEY,20.86,13.33,0.00,16.88
FORT PERRY,5.43,4.31,0.00,4.84
99999,0.00,0.00,0.00,0.00
TOTAL,9.96,8.15,0.00,8.99
