PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HAHIRA,0.00,2.36,0.00,0.00,10.00,11.22,3.30,9.55
TRINITY,3.09,1.87,1.31,0.00,1.85,7.78,1.19,5.17
NORTHSIDE,1.94,1.53,0.63,4.35,3.19,11.97,1.85,6.23
NAYLOR,0.00,5.01,0.00,0.00,0.00,12.74,2.17,9.66
RAINWATER,0.80,3.08,1.80,0.00,3.60,11.26,3.34,8.74
MILDRED,0.00,2.21,1.69,0.00,0.00,4.11,0.63,2.37
CLYATTVILLE,10.53,1.92,0.00,0.00,5.88,8.65,2.01,6.71
DASHER,10.00,1.11,0.00,33.33,2.94,11.53,6.71,10.10
S LOWNDES,0.00,0.87,0.00,0.00,4.76,10.96,2.17,8.95
88888,0.00,0.00,0.00,0.00,0.00,50.00,0.00,33.33
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.36,1.86,0.86,2.42,3.15,10.63,2.21,6.83
