PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
04W,0.16,0.0,0.0,0.12
04X1,2.06,3.96,0.0,3.05
04X2,1.65,2.05,0.0,1.84
05A1,4.01,4.32,0.0,4.16
05A2,3.64,5.2,0.0,4.41
05B,1.96,2.58,0.0,2.27
05C,1.18,0.0,0.0,0.65
05D,0.88,0.0,0.0,0.5
05F,0.93,2.78,0.0,1.84
05J,6.33,5.12,0.0,5.71
05K,3.03,1.99,0.0,2.46
06B,5.15,4.79,0.0,4.95
06D,6.6,6.1,0.0,6.34
06E,5.91,4.12,0.0,5.16
06F,5.39,3.97,0.0,4.66
06G,7.98,5.32,0.0,6.79
06I,2.32,1.9,0.0,2.12
06J,5.91,6.19,14.29,6.06
06L1,10.59,9.18,0.0,9.84
06L2,10.63,11.11,50.0,10.97
06N,8.11,9.24,0.0,8.68
06Q,1.97,1.26,0.0,1.6
06R,8.27,8.58,20.0,8.43
07A,8.59,8.8,0.0,8.68
07B,15.99,16.29,0.0,16.13
07C,11.56,10.93,0.0,11.18
07D,5.76,5.45,0.0,5.59
07E,6.82,6.09,0.0,6.41
07F,11.26,11.2,0.0,11.21
07H,15.63,14.73,0.0,15.13
07J,7.65,7.36,0.0,7.48
07M,5.16,5.21,0.0,5.17
07N,2.73,2.26,0.0,2.48
08A,13.19,12.13,11.11,12.61
08B,14.13,13.06,10.0,13.56
08C,20.43,19.89,0.0,20.11
08D,21.03,20.85,0.0,20.9
08E,23.72,20.2,16.67,21.88
08F1,20.95,19.3,0.0,20.05
08G,10.54,10.8,0.0,10.67
08H,18.77,16.67,0.0,17.57
08J,13.45,12.31,12.5,12.86
08K,9.92,8.16,0.0,8.93
08L,8.0,6.02,6.67,6.9
08M,19.17,16.19,100.0,17.69
08N1,22.42,20.14,0.0,21.2
08N2,14.68,14.25,0.0,14.38
08P,3.55,3.53,0.0,3.53
09A,5.8,6.49,9.09,6.18
09B,2.31,2.98,0.0,2.68
09C,5.83,7.33,0.0,6.67
09D,2.71,4.23,0.0,3.52
09E,1.65,3.42,0.0,2.6
09F,12.08,12.1,12.5,12.09
09G,4.93,4.27,0.0,4.58
09H,3.61,3.11,0.0,3.36
09I,1.28,2.8,0.0,2.0
09K,1.67,2.39,0.0,2.08
09M,6.24,6.41,0.0,6.31
10A,4.63,8.57,0.0,6.85
10B,8.39,13.38,9.09,11.29
10C,0.75,4.08,0.0,2.89
10D,2.83,4.6,0.0,3.86
10E,8.98,10.33,0.0,9.68
10F,4.66,8.28,0.0,6.7
10G,11.89,17.57,0.0,15.14
10H1,4.64,6.52,0.0,5.65
10H2,3.2,6.33,0.0,5.03
10I,10.6,17.46,0.0,14.41
10J,3.15,6.29,0.0,4.68
10K,6.52,8.7,0.0,7.73
10M,3.7,5.31,0.0,4.52
10P,3.08,6.55,0.0,4.97
10R,3.04,8.1,0.0,6.11
11B,5.68,9.37,0.0,7.77
11C,9.62,12.97,0.0,11.48
11E1,5.37,4.22,0.0,4.73
11E2,5.47,8.63,0.0,7.18
11E3,2.87,3.2,0.0,3.06
11G,1.77,3.06,0.0,2.5
11H,4.11,7.2,0.0,5.77
11J,5.74,8.12,0.0,7.07
11K,5.29,10.99,50.0,8.43
11M,5.33,6.86,0.0,6.2
11N,6.2,11.38,0.0,9.14
11P,3.27,7.43,0.0,5.8
11R,1.24,2.77,0.0,2.1
12A,4.63,5.94,0.0,5.3
12D,1.55,1.84,0.0,1.71
12E1,1.65,1.77,0.0,1.7
12F,1.38,3.05,0.0,2.25
12G,7.39,5.52,0.0,6.37
12H1,1.52,0.46,0.0,0.9
12H2,2.31,3.01,0.0,2.7
12I,1.74,3.69,0.0,2.82
12J,1.22,1.94,0.0,1.64
12K,2.0,2.51,0.0,2.25
12L,2.04,4.75,50.0,3.7
12M,2.66,2.91,0.0,2.8
12N,2.48,1.93,0.0,2.19
12S,3.82,4.38,0.0,4.14
50,0.0,0.0,0.0,0.0
736N,0.0,0.0,0.0,0.0
88888,21.01,36.11,0.0,26.7
99999,0.0,0.0,0.0,0.0
AP01A,10.41,10.36,0.0,10.35
AP01B,7.85,9.54,0.0,8.69
AP01C,13.84,12.58,0.0,13.17
AP01D,6.92,8.22,0.0,7.55
AP021,15.76,14.81,0.0,15.22
AP022,10.69,13.25,11.11,12.17
AP02B,10.7,9.93,0.0,10.22
AP03,5.97,5.08,0.0,5.44
AP04A,18.91,18.66,50.0,18.81
AP04B,14.55,15.07,0.0,14.81
AP05,16.99,15.39,0.0,16.14
AP06,13.03,13.37,0.0,13.17
AP07A,15.57,14.8,12.5,15.14
AP07B,11.92,15.0,0.0,13.42
AP09A,12.66,12.63,0.0,12.6
AP09B,10.22,8.17,0.0,9.09
AP10,16.6,17.27,0.0,16.95
AP12A,8.47,10.28,0.0,9.46
AP12B,6.94,5.45,0.0,6.17
AP12C,16.25,14.55,0.0,15.31
AP14,13.79,15.53,16.67,14.68
CH01,4.61,7.57,0.0,6.21
CH02,16.34,11.66,0.0,13.92
CH03,14.74,16.16,0.0,15.46
CH04A,13.82,13.06,0.0,13.42
CH05,19.23,21.39,0.0,20.29
CP011,7.13,5.84,0.0,6.4
CP012,8.82,10.0,16.67,9.5
CP01B,7.87,7.76,0.0,7.8
CP02,4.57,3.24,0.0,3.91
CP04A,25.0,0.0,0.0,20.0
CP04B,6.67,5.0,0.0,5.45
CP051,6.27,9.41,0.0,7.91
CP05B,3.12,4.35,0.0,3.85
CP06A,0.33,0.63,0.0,0.48
CP07B,0.0,0.0,0.0,0.0
CP07C,0.0,0.66,0.0,0.37
CP07D,1.58,1.83,0.0,1.71
CP07E,0.0,0.0,0.0,0.0
CP07F,0.0,0.0,0.0,0.0
CP081,0.58,0.4,0.0,0.47
CP083,0.0,0.0,0.0,0.0
CP084,0.0,0.0,0.0,0.0
CP08A,0.34,0.21,0.0,0.26
EP01A,3.65,4.73,0.0,4.19
EP01B,2.76,4.65,0.0,3.78
EP02A,2.27,2.94,0.0,2.64
EP02B,7.58,9.22,0.0,8.36
EP02C,6.07,5.79,0.0,5.91
EP02D,3.3,2.72,0.0,3.01
EP02E,2.08,2.84,0.0,2.49
EP03A,5.75,9.03,0.0,7.55
EP03B,8.3,12.45,0.0,10.5
EP04A,2.68,4.27,0.0,3.57
EP04B,2.88,3.58,0.0,3.3
FA01A,2.38,3.34,0.0,2.9
FA01B,2.79,3.28,0.0,3.06
FA01C,1.36,1.67,0.0,1.54
FO04,0.0,0.0,0.0,0.0
HP01,6.35,6.83,0.0,6.58
JB02,0.0,0.0,0.0,0.0
JC01,10.32,10.7,3.12,10.47
JC02,11.24,10.74,0.0,10.93
JC03A,11.19,10.86,50.0,11.28
JC03B,11.2,8.83,0.0,9.94
JC04A,11.1,11.02,0.0,11.04
JC04B,7.5,7.01,0.0,7.19
JC05,11.32,10.71,11.11,10.99
JC06,11.62,12.44,16.67,12.06
JC07,11.52,10.79,5.0,11.11
JC08,13.29,15.5,14.29,14.42
JC09,12.72,11.54,0.0,12.06
JC10,10.22,12.61,25.0,11.54
JC11,14.86,12.87,0.0,13.81
JC12,19.85,19.53,28.57,19.71
JC13A,16.67,15.76,0.0,16.16
JC13B,26.28,21.83,0.0,24.01
JC14,11.53,11.45,11.11,11.49
JC15,8.65,9.22,0.0,8.93
JC16,14.64,14.19,60.0,14.49
JC18,15.73,15.21,0.0,15.45
JC19,14.61,14.84,22.22,14.75
MD01,0.0,0.0,0.0,0.0
ML011,12.9,12.64,0.0,12.76
ML012,19.67,17.1,0.0,18.25
ML01B,17.91,17.74,0.0,17.83
ML021,12.1,11.96,0.0,12.01
ML022,10.0,11.45,0.0,10.73
ML023,13.25,13.24,33.33,13.28
ML024,13.21,16.67,0.0,15.04
ML03,14.28,13.63,0.0,13.93
ML04A,14.3,12.8,0.0,13.5
ML04B,17.59,18.78,50.0,18.22
ML04C,13.64,13.16,0.0,13.41
ML05A,17.65,20.0,0.0,19.15
ML05B,18.54,17.46,0.0,17.93
ML05C,10.91,10.92,12.5,10.92
ML06A,5.6,5.91,16.67,5.8
ML06B,6.6,7.5,0.0,7.08
ML071,17.86,18.75,0.0,18.27
ML072,14.95,14.59,0.0,14.75
ML07A,16.8,13.58,0.0,15.14
MP01,18.3,23.02,0.0,20.74
PA01,6.07,5.01,0.0,5.45
RW01,18.76,19.35,25.0,19.08
RW02,15.71,15.41,0.0,15.52
RW03,12.96,13.3,11.11,13.14
RW04,20.65,21.17,0.0,20.84
RW05,9.56,9.08,0.0,9.29
RW06,15.48,15.4,0.0,15.4
RW07A,2.0,4.49,0.0,3.39
RW07B,10.78,9.85,33.33,10.49
RW08,21.95,20.66,0.0,21.19
RW09,16.85,17.2,11.11,17.02
RW10,23.06,21.57,16.67,22.28
RW11A,12.5,12.99,0.0,12.74
RW12,16.58,19.24,9.09,17.97
RW13,17.72,17.71,14.29,17.71
RW16,18.28,17.94,0.0,18.05
RW17,13.78,13.74,11.11,13.75
RW19,16.33,16.13,0.0,16.19
RW20,17.05,19.09,0.0,18.11
RW21,16.47,15.54,40.0,16.01
RW22A,7.11,7.31,0.0,7.21
SC01A,11.11,15.38,0.0,13.64
SC01B,7.32,9.04,0.0,8.28
SC01C,7.67,12.53,0.0,10.3
SC01D,0.81,1.96,0.0,1.52
SC02,9.72,14.11,50.0,12.24
SC04,11.81,12.63,0.0,12.23
SC05A,4.68,4.23,0.0,4.41
SC05B,5.85,6.39,0.0,6.16
SC05D,2.68,4.6,0.0,3.78
SC05E,8.85,10.77,0.0,9.95
SC07A,4.86,5.19,0.0,5.04
SC07C,7.69,6.25,0.0,6.9
SC08B,3.34,5.34,0.0,4.48
SC08C,7.69,14.81,0.0,12.5
SC08D,2.49,4.79,0.0,3.75
SC08E,1.38,3.68,0.0,2.75
SC08F,3.3,6.07,0.0,4.92
SC08G,0.0,0.0,0.0,0.0
SC08H,0.0,0.0,0.0,0.0
SC09A,2.76,4.41,0.0,3.75
SC09B,4.21,5.75,0.0,5.08
SC09C,3.88,4.64,0.0,4.3
SC10,1.2,2.14,0.0,1.72
SC11A,3.37,6.23,0.0,4.98
SC11B,5.44,8.77,0.0,7.25
SC13,3.25,4.65,0.0,4.04
SC14A,1.63,2.23,0.0,1.97
SC14B,0.0,0.0,0.0,0.0
SC15,4.61,6.0,0.0,5.41
SC16A,7.62,9.31,0.0,8.58
SC16B,0.0,0.0,0.0,0.0
SC17A,3.85,7.5,0.0,6.06
SC17B,0.0,0.0,0.0,0.0
SC17C,7.94,7.43,0.0,7.64
SC18A,3.87,6.63,0.0,5.72
SC18B,7.37,11.6,0.0,9.71
SC18C,10.09,13.0,33.33,11.73
SC19A,8.14,7.55,0.0,7.81
SC19B,5.91,7.55,0.0,6.82
SC20,6.24,8.35,0.0,7.42
SC211,3.08,3.89,0.0,3.54
SC212,2.75,2.91,0.0,2.83
SC23A,3.22,3.87,0.0,3.59
SC23B,2.76,5.02,0.0,4.03
SC23C,3.28,4.76,0.0,4.12
SC27,5.93,6.83,0.0,6.42
SC29A,3.24,5.51,0.0,4.48
SC30A,5.88,11.49,0.0,9.42
SC30B,3.07,5.99,0.0,4.76
SN4A,0.0,0.0,0.0,0.0
SS01,24.43,21.69,0.0,22.96
SS02A,16.64,17.72,0.0,17.16
SS02B,10.73,13.16,0.0,12.15
SS03,16.45,19.63,0.0,18.15
SS04,11.73,12.55,9.09,12.17
SS05,26.38,24.58,0.0,25.43
SS06,20.51,21.63,25.0,21.1
SS07A,22.98,20.76,0.0,21.6
SS07B,15.83,14.85,0.0,15.32
SS07C,9.71,11.36,0.0,10.63
SS08A,6.49,9.46,0.0,8.01
SS08B,14.98,19.56,0.0,17.39
SS08C,10.38,7.87,0.0,8.93
SS08D,7.77,11.11,0.0,9.56
SS09A,18.12,16.0,0.0,16.98
SS09B,15.42,13.47,0.0,14.4
SS11A,10.29,10.1,0.0,10.16
SS11B,8.14,9.43,0.0,8.75
SS11C,5.15,6.38,0.0,5.78
SS11D,12.87,13.27,0.0,13.08
SS12,18.07,15.45,22.22,16.68
SS13A,11.05,8.66,0.0,9.76
SS13B,7.76,7.09,0.0,7.37
SS14,18.0,16.03,0.0,16.94
SS15A,4.92,5.22,0.0,5.08
SS15B,7.78,9.05,0.0,8.5
SS16,25.07,25.81,20.0,25.44
SS17,14.97,14.98,0.0,14.95
SS18A,23.61,19.71,0.0,21.49
SS18B,22.31,23.33,0.0,22.82
SS19A,8.64,8.45,0.0,8.52
SS19B,11.35,11.3,0.0,11.31
SS20,8.32,9.48,0.0,8.9
SS22,15.29,12.61,20.0,13.81
SS26,5.33,6.32,14.29,5.91
SS29A,13.58,12.76,22.22,13.18
SS31,16.01,17.26,0.0,16.69
UC01A,1.14,2.77,0.0,2.1
UC01B,0.0,1.12,0.0,0.68
UC01D,0.0,0.0,0.0,0.0
UC01E,3.16,5.6,0.0,4.55
UC02A,2.83,4.01,5.56,3.54
UC02B,12.5,17.65,0.0,15.15
UC031,4.81,7.17,0.0,6.28
UC032,7.37,9.03,0.0,8.4
TOTAL,8.18,8.67,3.55,8.43
