PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1038,10.26,10.00,0.00,10.12
1214,14.21,11.92,0.00,13.06
1222,13.21,10.51,0.00,11.79
1885,10.78,10.66,0.00,10.72
1889,9.190,8.310,0.00,8.740
88888,0.00,0.00,0.00,0.00
960,7.810,9.080,0.00,8.380
974,10.07,7.810,0.00,8.870
99999,0.00,0.00,0.00,0.00
TOTAL,10.23,9.490,0.00,9.860
