PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
STAPLETON,0.00,11.27,0.00,0.00,0.00,23.36,5.13,17.00
MATTHEWS,0.00,2.65,0.00,0.00,0.00,23.48,3.85,16.21
WRENS,0.00,7.25,0.00,0.00,0.00,17.39,4.83,11.18
LOUISVILLE,0.00,4.70,0.00,100.0,0.00,20.32,1.96,10.14
WADLEY,0.00,4.16,14.29,0.00,0.00,15.65,3.81,6.79
BARTOW,100.0,3.66,0.00,0.00,0.00,24.88,14.71,13.62
STAPLETON,0.00,8.38,0.00,0.00,0.00,18.13,0.00,13.49
AVERA,0.00,2.50,0.00,0.00,0.00,20.41,0.00,16.35
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.00,5.36,3.45,20.00,0.00,19.58,3.63,10.96
