AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,5.0,560.0,719.0,0.0,25.0,27.0,0.0,6.0,7.0,0.0,31.0,28.0,0.0,19.0,17.0,11.0,1385.0,1343.0,0.0,35.0,44.0,4262.0
25-29,1.0,364.0,371.0,0.0,19.0,12.0,0.0,2.0,2.0,0.0,27.0,18.0,0.0,14.0,8.0,6.0,1445.0,1157.0,0.0,35.0,26.0,3507.0
30-34,0.0,313.0,314.0,0.0,13.0,7.0,0.0,0.0,1.0,0.0,25.0,16.0,0.0,9.0,11.0,2.0,1388.0,1099.0,0.0,28.0,44.0,3270.0
35-39,1.0,313.0,295.0,0.0,12.0,9.0,0.0,3.0,1.0,0.0,21.0,16.0,0.0,13.0,14.0,1.0,1503.0,1187.0,1.0,43.0,39.0,3472.0
40-44,1.0,253.0,241.0,0.0,4.0,12.0,0.0,1.0,1.0,1.0,24.0,9.0,0.0,12.0,10.0,2.0,1563.0,1347.0,0.0,48.0,30.0,3559.0
45-49,3.0,253.0,245.0,0.0,12.0,10.0,0.0,0.0,1.0,0.0,22.0,12.0,0.0,10.0,10.0,2.0,1791.0,1514.0,0.0,50.0,37.0,3972.0
50-54,0.0,204.0,184.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,16.0,14.0,0.0,11.0,10.0,2.0,1701.0,1530.0,0.0,37.0,42.0,3761.0
55-59,0.0,195.0,185.0,0.0,6.0,11.0,0.0,2.0,2.0,0.0,9.0,7.0,0.0,14.0,3.0,5.0,1696.0,1495.0,0.0,37.0,30.0,3697.0
60-64,1.0,165.0,166.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,5.0,6.0,4.0,1589.0,1354.0,0.0,28.0,19.0,3364.0
65-OVER,4.0,439.0,401.0,0.0,6.0,7.0,0.0,1.0,1.0,0.0,17.0,11.0,0.0,19.0,20.0,3.0,4832.0,3819.0,1.0,78.0,51.0,9710.0
TOTAL,16.0,3059.0,3121.0,0.0,108.0,108.0,0.0,17.0,17.0,1.0,198.0,135.0,0.0,126.0,109.0,38.0,18893.0,15845.0,2.0,419.0,362.0,42574.0
