PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
LOCKHART,0.00,1.53,0.00,0.00,0.00,14.22,3.39,10.41
EMIT,0.00,1.65,0.00,0.00,15.00,12.59,3.17,9.65
STATESBORO,5.88,1.65,0.00,0.00,2.94,15.91,2.55,8.35
PORTAL,0.00,1.72,0.00,0.00,0.00,14.78,3.27,10.31
FAIR,5.80,1.22,0.00,0.00,0.00,16.32,4.70,11.84
CHURCH,6.00,1.69,3.57,0.00,3.23,14.10,1.88,8.28
PITTMAN PARK,0.00,0.67,0.00,0.00,1.02,8.34,1.84,4.45
LEEFIELD,25.00,13.89,0.00,0.00,0.00,13.64,4.60,12.66
BLITCH,0.00,5.15,0.00,0.00,0.00,22.80,2.68,18.98
HAGIN,0.00,1.96,7.14,0.00,0.00,15.30,4.48,10.28
BROOKLET,0.00,3.91,6.90,0.00,0.00,14.58,3.68,11.96
STILSON,0.00,3.48,16.67,100.0,0.00,13.43,4.33,11.62
BAY,25.00,2.60,10.00,0.00,0.00,16.14,6.90,14.30
NEVILS,0.00,5.11,0.00,0.00,0.00,18.04,3.70,14.42
SINKHOLE,0.00,0.00,0.00,0.00,0.00,19.15,2.56,16.32
REGISTER,0.00,2.61,0.00,0.00,0.00,20.08,5.48,13.18
TOTAL,3.97,1.69,1.55,5.00,2.15,14.84,3.28,10.03
