PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
KIOKEE BAPT CHURCH,3.00,72.00,76.00,0.00,7.00,8.00,0.00,2.00,3.00,0.00,8.00,9.00,1.00,14.00,11.00,3.00,1042.0,993.0,1.00,52.00,59.00,2364.0
LEWIS METHODIST,1.00,152.0,169.0,0.00,29.00,11.00,0.00,2.00,1.00,0.00,44.00,61.00,0.00,53.00,35.00,1.00,1147.0,970.0,1.00,247.0,194.0,3118.0
WOODLAWN BAPT,0.00,48.00,52.00,0.00,5.00,8.00,0.00,0.00,0.00,0.00,17.00,5.00,0.00,24.00,13.00,0.00,428.0,448.0,0.00,85.00,64.00,1197.0
PATRIOTS PARK,2.00,260.0,183.0,0.00,21.00,21.00,0.00,2.00,2.00,0.00,63.00,58.00,0.00,41.00,29.00,1.00,1226.0,1156.0,1.00,327.0,279.0,3672.0
NEW LIFE CHURCH,0.00,236.0,245.0,0.00,33.00,17.00,0.00,8.00,6.00,0.00,92.00,51.00,0.00,41.00,29.00,0.00,1025.0,858.0,1.00,436.0,367.0,3445.0
HARLEM BRANCH,2.00,110.0,136.0,0.00,20.00,15.00,0.00,3.00,1.00,0.00,27.00,28.00,0.00,10.00,7.00,1.00,1309.0,1093.0,1.00,396.0,298.0,3457.0
BESSIE THOMAS CENTER,0.00,61.00,66.00,0.00,7.00,3.00,0.00,1.00,0.00,0.00,12.00,9.00,0.00,4.00,6.00,0.00,815.0,746.0,0.00,80.00,49.00,1859.0
PHILADELPHIA CHURCH,1.00,122.0,121.0,0.00,15.00,14.00,0.00,2.00,2.00,0.00,51.00,39.00,0.00,23.00,10.00,2.00,709.0,654.0,0.00,274.0,201.0,2240.0
LIBERTY PARK -,3.00,191.0,182.0,0.00,44.00,20.00,0.00,3.00,3.00,0.00,88.00,69.00,0.00,34.00,16.00,2.00,898.0,744.0,1.00,543.0,435.0,3276.0
GROVETOWN METHODIST,1.00,153.0,164.0,0.00,37.00,20.00,0.00,9.00,0.00,1.00,57.00,49.00,0.00,23.00,15.00,1.00,579.0,512.0,1.00,451.0,348.0,2421.0
