PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1,12.08,10.2,0.0,10.98
2,16.15,13.75,0.0,14.87
3,8.0,7.1,0.0,7.42
4,14.62,13.14,0.0,13.71
5,5.69,11.23,0.0,8.77
TOTAL,11.41,11.07,0.0,11.18
