PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1277,0.0,5.17,0.0,0.0,0.0,18.9,4.35,16.61
1325,0.0,1.92,0.0,0.0,0.0,14.59,2.13,12.39
1342,0.0,0.91,0.0,0.0,0.0,16.46,0.0,12.37
1361,50.0,3.19,0.0,0.0,16.67,16.51,3.23,13.5
1613,0.0,5.17,0.0,0.0,0.0,16.36,5.56,13.25
1805,0.0,2.6,3.12,0.0,20.0,12.31,4.6,7.39
513,7.41,3.89,3.45,0.0,3.23,18.73,3.06,12.75
514,0.0,4.83,0.0,0.0,0.0,14.24,4.29,8.94
694,0.0,3.51,0.0,0.0,0.0,12.65,1.23,6.39
TOTAL,8.33,3.82,1.9,0.0,4.0,16.22,3.31,10.77
