RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.4,1.04,0.0,1.24
OTHER,0.0,3.57,0.0,2.27
NATIVE-AM,0.0,16.67,0.0,9.09
HISP-LT,1.72,2.9,0.0,2.36
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,3.51,3.79,0.0,3.65
BLACK,0.0,0.13,0.0,0.07
TOTAL,1.92,2.07,0.0,1.99
