PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A,0.00,5.880,0.00,0.00,0.00,20.66,0.00,16.98
E,0.00,7.110,0.00,0.00,100.0,28.57,0.00,16.42
H,0.00,6.400,0.00,0.00,0.00,8.110,9.090,7.120
M,0.00,4.300,0.00,0.00,0.00,30.82,10.00,19.53
N,0.00,8.560,0.00,0.00,0.00,25.32,0.00,17.04
TOTAL,0.00,7.320,0.00,0.00,16.67,23.78,2.500,15.67
