AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,5.39,2.16,4.32
25-29,0.00,0.00,0.00,0.00,0.00,4.68,4.24,4.08
30-34,0.00,2.35,0.00,0.00,0.00,6.32,4.12,5.64
35-39,0.00,7.35,0.00,0.00,0.00,7.55,2.50,7.01
40-44,0.00,1.25,0.00,0.00,0.00,11.02,8.86,10.06
45-49,14.29,4.35,16.67,0.00,0.00,16.07,12.82,14.92
50-54,0.00,3.48,0.00,0.00,0.00,22.09,8.86,19.35
55-59,0.00,8.33,33.33,0.00,33.33,24.46,6.38,22.24
60-64,50.00,6.38,33.33,0.00,0.00,32.96,23.44,29.62
65-OVER,16.67,13.20,16.67,0.00,33.33,40.67,28.57,37.29
TOTAL,9.38,5.92,7.02,0.00,5.45,20.25,8.86,17.93
