PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,0.00,1.000,0.00,0.00,0.00,4.270,0.00,1.360
02,0.00,1.520,0.00,0.00,6.250,5.880,0.670,1.890
03,14.29,1.860,5.410,0.00,10.00,23.19,5.430,20.30
05,2.330,1.380,1.490,16.67,0.00,15.16,0.730,7.510
06,0.00,0.930,0.00,0.00,0.00,9.230,0.580,2.720
07,10.00,2.610,17.65,100.0,11.76,24.46,5.060,21.13
08,0.00,2.560,0.00,0.00,0.00,21.27,5.620,17.04
09,0.00,1.610,0.00,0.00,0.00,18.41,4.670,15.82
10,10.53,3.380,0.00,0.00,0.00,18.02,3.390,12.87
11,14.29,1.570,0.00,50.00,9.090,20.14,2.940,14.56
12,0.00,1.720,4.760,0.00,0.00,20.05,5.600,17.34
13,6.670,2.130,0.00,0.00,0.00,18.94,3.550,16.38
14,0.00,10.03,3.230,0.00,5.260,21.26,6.670,17.21
16,0.00,2.340,12.31,50.00,4.880,14.10,1.230,6.200
17,25.00,2.440,0.00,0.00,10.00,13.59,3.270,9.700
19,8.330,0.990,0.00,0.00,6.250,20.79,4.970,15.31
20,9.090,7.690,5.880,0.00,0.00,19.09,0.800,16.58
21,13.64,5.960,2.130,25.00,14.29,25.58,11.83,20.56
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.990,2.170,3.330,15.38,4.630,19.52,3.910,12.67
