AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,3.400,2.670,1.670
25-29,0.00,0.250,0.00,0.00,0.00,3.420,0.00,1.590
30-34,0.00,0.900,0.00,0.00,0.00,6.160,1.690,3.560
35-39,0.00,0.00,0.00,0.00,0.00,7.890,2.270,4.320
40-44,0.00,0.720,0.00,0.00,0.00,6.440,2.860,3.820
45-49,0.00,1.660,7.690,0.00,0.00,6.710,6.670,4.770
50-54,0.00,1.550,0.00,0.00,25.00,8.470,2.440,5.570
55-59,50.00,4.290,22.22,0.00,0.00,14.26,4.000,10.58
60-64,0.00,4.790,0.00,0.00,0.00,18.05,4.760,12.54
65-OVER,0.00,5.560,10.00,0.00,12.50,25.19,10.71,18.71
TOTAL,6.250,2.330,2.990,0.00,3.920,13.82,4.380,8.880
