PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1B,0.00,7.410,2.500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.21,20.20,0.00,12.20,6.900,17.44
1C,0.00,3.450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.89,19.38,0.00,0.00,0.00,16.38
2,0.00,1.750,1.450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.550,3.450,0.00,0.00,0.00,0.00,13.39,14.90,0.00,3.520,2.970,6.470
3A1,0.00,10.53,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.06,19.65,0.00,12.50,0.00,19.03
3C,0.00,5.770,4.170,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.000,0.00,0.00,0.00,0.00,0.00,19.00,24.55,0.00,0.570,0.720,15.68
4B,0.00,0.00,8.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,0.00,21.50,27.03,0.00,0.00,0.00,22.67
4D,0.00,6.670,6.380,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.090,12.50,0.00,0.00,0.00,0.00,20.03,25.22,0.00,3.450,0.00,20.21
5A,0.00,2.270,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,15.05,0.00,3.570,0.00,11.09
5B,0.00,3.700,3.120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,14.22,15.90,0.00,3.280,2.040,12.80
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,4.440,3.740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.230,2.380,0.00,7.690,0.00,0.00,17.46,20.61,0.00,3.360,2.410,14.66
