RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.41,0.78,0.00,2.84
OTHER,9.09,5.56,0.00,7.25
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,8.82,0.00,4.69
ASIA-PI,11.11,17.65,0.00,15.38
WHITE,20.03,16.03,0.00,17.93
BLACK,4.28,5.20,0.00,4.81
TOTAL,15.44,12.45,0.00,13.84
