PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COLEMAN,0.00,19.15,0.00,0.00,0.00,24.11,0.00,20.74
SHELLMAN,0.00,33.81,0.00,0.00,0.00,33.06,9.52,32.70
BENEVOLENCE,0.00,16.82,0.00,0.00,0.00,25.21,11.76,21.95
CUTHBERT/COURTHOUSE,0.00,21.91,0.00,0.00,20.00,29.23,10.87,23.84
CUTHBERT,0.00,18.65,0.00,0.00,0.00,0.00,10.00,18.13
CARNEGIE,0.00,22.22,0.00,0.00,0.00,34.40,12.50,32.52
FOUNTAIN BRIDGE,0.00,0.00,0.00,0.00,0.00,31.82,50.00,29.33
SPRINGVALE,0.00,35.06,0.00,0.00,0.00,20.24,12.50,29.03
4TH DISTRICT,0.00,11.76,0.00,0.00,0.00,32.18,0.00,27.78
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,23.94,0.00,0.00,11.11,29.46,10.40,25.66
