PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
88888,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,8.0,23.0
99999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,6.0,11.0,32.0
ANNX,4.0,162.0,192.0,1.0,19.0,17.0,0.0,4.0,0.0,1.0,63.0,43.0,0.0,44.0,25.0,2.0,1591.0,1377.0,1.0,422.0,331.0,4299.0
BMS,6.0,362.0,450.0,0.0,47.0,35.0,1.0,2.0,4.0,0.0,93.0,75.0,0.0,112.0,65.0,1.0,3059.0,2862.0,1.0,752.0,627.0,8554.0
CENT,5.0,267.0,300.0,0.0,36.0,45.0,0.0,5.0,5.0,0.0,86.0,64.0,1.0,97.0,64.0,5.0,2422.0,2122.0,4.0,1001.0,678.0,7207.0
CGTC,1.0,178.0,182.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,44.0,42.0,0.0,50.0,29.0,3.0,1456.0,1336.0,0.0,475.0,388.0,4232.0
FMMS,5.0,370.0,362.0,2.0,55.0,51.0,0.0,7.0,4.0,1.0,127.0,80.0,0.0,126.0,101.0,5.0,2577.0,2338.0,3.0,1291.0,992.0,8497.0
HAFS,1.0,21.0,30.0,0.0,3.0,4.0,0.0,1.0,2.0,0.0,15.0,10.0,0.0,3.0,3.0,1.0,601.0,589.0,0.0,152.0,121.0,1557.0
HCTC,6.0,296.0,331.0,1.0,55.0,32.0,0.0,4.0,2.0,0.0,81.0,61.0,0.0,55.0,38.0,3.0,1936.0,1619.0,4.0,1141.0,744.0,6409.0
HEFS,0.0,20.0,32.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,4.0,0.0,0.0,362.0,362.0,0.0,229.0,178.0,1204.0
HHPC,11.0,349.0,369.0,0.0,65.0,41.0,0.0,4.0,1.0,0.0,131.0,79.0,0.0,52.0,33.0,3.0,2570.0,2200.0,12.0,2027.0,1288.0,9235.0
MCMS,7.0,413.0,416.0,0.0,67.0,39.0,0.0,9.0,7.0,0.0,111.0,81.0,0.0,164.0,160.0,4.0,2602.0,2455.0,1.0,1039.0,787.0,8362.0
NSES,2.0,84.0,68.0,0.0,12.0,4.0,0.0,1.0,1.0,0.0,25.0,20.0,0.0,11.0,5.0,1.0,810.0,761.0,0.0,282.0,227.0,2314.0
RECR,13.0,427.0,474.0,1.0,66.0,28.0,0.0,7.0,6.0,0.0,114.0,77.0,1.0,52.0,31.0,2.0,1145.0,989.0,32.0,3372.0,2144.0,8981.0
ROZR,6.0,257.0,281.0,0.0,36.0,28.0,0.0,5.0,6.0,0.0,71.0,67.0,0.0,73.0,52.0,5.0,4250.0,3675.0,1.0,2033.0,1331.0,12177.0
TMS,6.0,242.0,252.0,0.0,29.0,21.0,0.0,3.0,4.0,0.0,83.0,58.0,0.0,62.0,61.0,3.0,1366.0,1045.0,2.0,1299.0,728.0,5264.0
TWPK,4.0,134.0,161.0,0.0,21.0,26.0,0.0,1.0,3.0,0.0,54.0,31.0,0.0,37.0,18.0,1.0,1428.0,1343.0,0.0,647.0,465.0,4374.0
VHS,1.0,203.0,194.0,1.0,25.0,14.0,1.0,4.0,1.0,0.0,63.0,40.0,0.0,48.0,29.0,3.0,1831.0,1796.0,1.0,499.0,402.0,5156.0
TOTAL,78.0,3788.0,4096.0,6.0,564.0,411.0,2.0,59.0,46.0,2.0,1164.0,835.0,2.0,990.0,714.0,42.0,30017.0,26878.0,62.0,16672.0,11450.0,97878.0
