AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,0.36,0.34,0.0,1.68,1.15,0.56,0.63
25-29,1.37,0.2,0.0,0.0,0.0,1.41,0.38,0.58
30-34,0.0,0.73,0.4,0.0,0.0,1.92,0.49,1.03
35-39,0.0,0.56,0.0,0.0,0.0,2.55,2.12,1.37
40-44,3.45,1.29,0.0,0.0,0.0,4.46,1.29,2.19
45-49,0.0,2.76,0.0,0.0,0.0,8.95,1.64,4.46
50-54,2.86,3.66,2.38,0.0,3.03,11.04,2.22,5.92
55-59,2.27,5.02,2.24,0.0,3.7,14.92,2.64,8.23
60-64,5.26,6.17,4.67,33.33,4.55,18.92,4.11,10.93
65-OVER,15.38,10.35,5.84,0.0,2.44,25.12,6.72,17.65
TOTAL,3.56,3.06,1.1,1.92,1.02,10.5,1.46,5.27
