AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,0.87,0.0,0.0,0.0,3.52,1.9,2.39
25-29,0.0,0.35,0.0,0.0,0.0,3.82,1.38,2.31
30-34,0.0,0.0,0.0,0.0,0.0,4.12,2.9,2.68
35-39,0.0,1.84,0.0,0.0,0.0,5.56,2.08,4.14
40-44,0.0,0.78,0.0,0.0,0.0,7.47,2.04,5.08
45-49,0.0,2.49,9.09,0.0,0.0,8.88,0.89,6.63
50-54,0.0,3.69,0.0,0.0,0.0,14.23,1.12,10.47
55-59,0.0,2.86,0.0,0.0,16.67,16.44,0.0,11.94
60-64,0.0,5.54,0.0,0.0,0.0,21.86,8.45,17.04
65-OVER,15.38,10.91,15.38,0.0,7.69,28.45,3.12,23.71
TOTAL,1.98,3.78,1.95,0.0,2.33,15.48,2.19,11.27
