PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
106,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,0.00,7.870,3.160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.450,13.04,0.00,0.00,0.00,0.00,10.18,11.66,0.00,3.170,4.550,9.620
EL,0.00,2.730,3.970,0.00,0.00,5.260,0.00,0.00,0.00,0.00,3.850,0.00,0.00,0.00,0.00,0.00,10.34,12.95,0.00,1.700,1.510,9.300
GM,0.00,10.29,8.330,0.00,16.67,0.00,0.00,0.00,100.0,0.00,0.00,0.00,0.00,50.00,0.00,0.00,23.93,26.15,0.00,6.780,4.730,18.90
HA,0.00,1.410,1.190,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,7.140,0.00,0.00,0.00,0.00,11.38,12.59,0.00,3.170,1.280,8.890
L9,0.00,3.280,6.670,0.00,12.50,0.00,0.00,0.00,0.00,0.00,7.140,9.090,0.00,13.33,0.00,0.00,11.36,14.42,0.00,0.930,2.060,11.29
MG,100.0,4.050,10.71,0.00,0.00,8.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.090,0.00,9.520,11.42,0.00,5.680,3.160,9.610
PV,0.00,7.320,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.29,20.00,0.00,0.00,5.000,16.65
SK,0.00,0.00,9.520,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.60,22.81,0.00,2.340,3.530,16.22
U9,0.00,2.330,5.880,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.42,17.52,0.00,4.080,5.000,14.08
VP,0.00,5.000,0.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.89,17.04,0.00,7.870,6.940,12.23
WA,0.00,5.000,3.450,0.00,21.43,12.50,0.00,0.00,0.00,0.00,8.330,0.00,0.00,0.00,0.00,0.00,9.590,11.53,0.00,3.590,2.810,8.240
WH,0.00,4.760,9.090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,22.59,25.42,0.00,15.25,9.200,20.82
TOTAL,14.29,4.720,4.990,0.00,6.170,6.250,0.00,0.00,25.00,0.00,3.760,4.170,0.00,3.030,1.820,0.00,12.88,15.10,0.00,4.330,3.350,11.62
