PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,100.0,0.00,50.00
GEORGETOWN,33.39,33.71,0.00,33.57
MORRIS,50.94,41.82,0.00,46.30
TOTAL,34.68,34.31,0.00,34.48
