PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BA,0.00,5.88,7.50,0.00,2.56,0.00,0.00,0.00,0.00,0.00,2.08,2.33,0.00,2.50,3.70,0.00,18.50,20.70,0.00,6.77,5.34,11.92
BT,0.00,10.44,6.40,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,2.56,0.00,8.33,6.25,0.00,19.61,22.22,0.00,5.53,4.76,15.47
CO,0.00,3.48,3.72,0.00,6.25,0.00,0.00,0.00,0.00,0.00,2.27,0.00,0.00,0.00,0.00,0.00,17.21,18.96,0.00,4.11,2.22,6.66
FI,0.00,3.42,2.44,0.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,16.54,20.90,0.00,4.65,3.63,6.22
FS,0.00,5.48,3.33,0.00,5.88,3.23,0.00,0.00,0.00,0.00,4.76,3.03,0.00,0.00,2.22,0.00,21.72,23.47,0.00,7.26,4.24,9.48
HC,0.00,7.25,8.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,5.56,0.00,0.00,22.31,26.04,0.00,6.16,4.42,15.63
HI,0.00,5.03,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,17.08,19.83,0.00,3.21,3.31,8.99
LA,0.00,8.40,6.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.74,0.00,0.00,25.00,20.00,0.00,17.79,22.14,0.00,6.17,5.28,9.72
LO,0.00,12.64,6.08,0.00,14.29,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,4.55,0.00,0.00,24.91,28.42,0.00,8.67,7.57,16.54
MA,0.00,6.21,9.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,4.17,7.14,0.00,19.46,20.03,0.00,4.91,4.14,12.81
MI,0.00,4.05,3.11,0.00,4.35,0.00,0.00,0.00,0.00,0.00,1.79,1.82,0.00,0.00,0.00,0.00,14.92,15.63,0.00,4.06,3.11,6.36
OT,0.00,3.77,1.52,0.00,5.66,0.00,0.00,0.00,0.00,0.00,6.12,0.00,0.00,0.00,0.00,0.00,11.34,13.38,0.00,2.24,1.47,3.86
RO,0.00,6.07,5.29,0.00,5.26,3.85,0.00,0.00,0.00,0.00,3.39,6.98,0.00,7.14,8.33,0.00,20.37,22.82,0.00,5.41,4.48,10.01
SM,0.00,5.50,4.81,0.00,3.57,3.70,0.00,0.00,0.00,0.00,2.33,3.85,0.00,2.38,6.90,0.00,20.69,23.78,0.00,9.15,6.01,11.46
SP,0.00,4.66,2.12,0.00,0.00,0.00,0.00,0.00,25.00,0.00,2.08,2.78,0.00,0.00,0.00,0.00,18.88,19.50,0.00,6.94,5.27,9.23
ST,0.00,6.90,10.37,0.00,4.17,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,18.18,0.00,23.28,22.71,0.00,6.18,5.18,13.90
TOTAL,0.00,5.73,4.85,0.00,3.63,1.39,0.00,0.00,10.00,0.00,1.97,1.56,0.00,2.68,4.42,0.00,19.37,21.71,0.00,5.39,4.18,9.98
