PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,4.000,2.350,1.110,0.00,0.00,14.28,8.990,12.29
02,0.00,5.160,18.75,0.00,0.00,18.86,7.930,16.74
03,20.00,3.480,4.760,0.00,0.00,17.92,4.710,15.35
04,0.00,4.080,16.67,0.00,0.00,20.83,12.22,18.67
05,0.00,1.910,2.170,0.00,0.00,15.46,2.880,7.660
06,0.00,3.650,1.150,0.00,2.780,16.83,9.840,14.87
07,5.560,2.740,5.220,0.00,2.630,15.51,5.580,12.57
08,3.570,3.280,2.940,0.00,9.520,18.08,6.990,15.52
09,0.00,2.860,3.030,0.00,13.33,12.35,6.030,9.610
10,18.18,4.420,0.00,0.00,0.00,15.55,4.930,13.21
11,0.00,4.070,2.220,0.00,4.350,17.43,6.650,14.77
12,0.00,1.500,4.550,0.00,6.250,15.68,5.570,12.60
13,0.00,3.390,2.380,0.00,15.38,17.59,7.790,15.09
14,13.33,5.380,4.650,0.00,0.00,14.94,6.020,12.87
15,25.00,1.450,4.650,0.00,0.00,12.87,3.420,7.860
17,4.000,1.780,0.740,0.00,2.500,7.720,1.320,3.640
18,0.470,2.540,1.790,0.00,0.960,13.69,7.070,10.93
19,3.850,3.070,1.640,0.00,5.880,16.39,4.710,12.16
20,0.00,0.890,0.00,0.00,0.00,20.45,3.760,16.06
21,4.760,3.580,1.540,0.00,7.500,12.85,4.670,10.49
22,0.00,3.610,5.130,0.00,7.140,13.45,4.340,10.64
23,0.00,4.000,3.510,0.00,4.170,17.00,6.940,15.00
24,0.00,3.530,20.00,0.00,100.0,11.52,0.00,6.100
25,11.11,2.470,2.630,0.00,6.670,22.13,8.610,17.13
26,4.260,2.170,1.980,0.00,5.260,14.94,7.430,12.83
27,20.00,6.730,4.440,0.00,0.00,21.66,7.740,18.50
28,0.500,1.600,1.920,0.00,3.960,7.790,2.640,4.840
714A1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.440,2.500,2.630,0.00,3.860,15.20,5.690,11.72
