PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1,7.610,5.260,0.00,6.320
2,7.480,5.140,0.00,6.240
3,5.480,4.210,0.00,4.790
4,6.220,4.400,0.00,5.220
5,12.40,8.270,0.00,10.25
6,14.60,12.31,0.00,13.48
7,10.19,6.590,33.33,8.250
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,7.940,5.500,12.50,6.630
