PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COLWELL,0.00,0.00,33.33,0.00,0.00,25.85,24.53,25.66
FAIRPLAY,0.00,0.00,0.00,0.00,0.00,16.35,9.33,15.61
FLINTHILL,0.00,0.00,0.00,0.00,0.00,20.34,12.69,19.72
HEMPTOWN,0.00,0.00,0.00,0.00,12.50,19.44,14.29,18.86
HOTHOUSE,50.00,0.00,0.00,0.00,0.00,19.46,12.73,19.05
MINERAL BLUFF,0.00,0.00,14.29,33.33,16.67,20.37,11.76,19.79
MOBILE,0.00,0.00,16.67,0.00,0.00,23.59,5.77,22.51
MORGANTON,66.67,0.00,0.00,20.00,27.27,21.87,3.33,20.89
NOONTOOTLA,0.00,0.00,0.00,0.00,0.00,25.56,14.29,24.45
SKENIAH,0.00,0.00,0.00,0.00,0.00,30.11,0.00,28.97
SUGAR CREEK,20.00,0.00,15.38,100.0,0.00,18.42,9.09,17.87
TOCCOA,10.00,0.00,0.00,0.00,7.69,16.81,7.45,16.03
TOTAL,18.42,0.00,6.06,19.23,9.84,20.16,10.40,19.45
