PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
CONCORD,16.64,18.05,0.00,17.35
HOLLONVILLE,21.47,15.35,0.00,18.31
MEANSVILLE,21.01,17.08,100.0,19.07
MOLENA,15.84,13.85,0.00,14.81
SECOND DISTRICT,21.15,18.52,0.00,19.80
LIFSEY SPRINGS,20.83,19.05,0.00,19.91
WILLIAMSON,21.46,17.83,0.00,19.58
ZEBULON,16.23,14.04,0.00,15.07
TOTAL,19.33,16.62,33.33,17.93
