AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.750,1.530,1.590,0.00,2.170,5.190,3.000,4.270
25-29,1.590,1.060,1.480,0.00,2.030,3.000,2.190,2.620
30-34,1.710,1.620,0.910,11.11,2.360,4.700,3.620,4.050
35-39,3.530,3.190,1.800,7.690,2.730,7.270,5.040,6.070
40-44,4.180,4.950,2.480,3.030,3.210,9.430,6.450,7.700
45-49,3.680,4.980,7.300,13.89,7.760,13.48,9.430,11.35
50-54,6.310,6.150,9.280,5.880,7.010,17.23,11.25,15.00
55-59,7.630,8.130,9.030,13.64,15.56,22.77,16.27,20.37
60-64,11.41,9.550,10.69,20.00,18.42,27.13,18.80,24.40
65-OVER,12.07,19.45,10.82,18.75,20.86,37.52,31.38,34.73
TOTAL,4.860,5.650,4.590,7.870,6.680,17.40,13.03,15.00
