AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,1.23,2.94,1.01,1.65
25-29,0.00,0.53,0.30,0.00,0.00,2.03,0.51,1.30
30-34,0.00,1.91,0.29,0.00,0.00,2.93,1.23,2.09
35-39,0.00,0.00,0.55,0.00,0.00,4.25,2.05,3.10
40-44,0.00,1.89,0.53,33.33,0.00,5.71,4.09,4.69
45-49,2.86,1.58,0.52,0.00,0.00,8.15,2.67,6.41
50-54,2.94,1.72,0.51,0.00,9.09,9.43,3.27,7.65
55-59,0.00,0.00,0.73,0.00,0.00,12.27,4.31,10.27
60-64,6.25,2.55,0.88,0.00,0.00,17.38,4.38,14.56
65-OVER,7.25,4.58,0.29,0.00,3.85,23.15,9.01,20.83
TOTAL,2.14,1.78,0.33,2.38,1.13,11.72,2.80,8.79
