PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,15.0
B1,1.0,67.0,67.0,0.0,5.0,3.0,0.0,1.0,2.0,0.0,22.0,12.0,0.0,3.0,3.0,0.0,909.0,859.0,0.0,287.0,219.0,2460.0
B2,1.0,165.0,162.0,0.0,23.0,18.0,0.0,5.0,4.0,0.0,34.0,18.0,0.0,22.0,19.0,1.0,1541.0,1432.0,2.0,656.0,458.0,4561.0
C1,0.0,18.0,16.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,25.0,26.0,0.0,3.0,2.0,0.0,341.0,336.0,0.0,29.0,19.0,819.0
F1,1.0,47.0,58.0,0.0,7.0,4.0,0.0,1.0,1.0,0.0,58.0,50.0,0.0,4.0,3.0,0.0,536.0,441.0,1.0,775.0,590.0,2577.0
F2,3.0,48.0,60.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,64.0,50.0,0.0,3.0,0.0,1.0,341.0,366.0,0.0,858.0,665.0,2471.0
F3,2.0,51.0,49.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,14.0,5.0,0.0,1.0,2.0,0.0,153.0,135.0,0.0,1474.0,1167.0,3073.0
P1,0.0,38.0,47.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,8.0,7.0,0.0,7.0,4.0,0.0,491.0,453.0,0.0,100.0,112.0,1273.0
TOTAL,8.0,435.0,459.0,0.0,50.0,48.0,0.0,8.0,10.0,0.0,225.0,173.0,0.0,43.0,33.0,2.0,4315.0,4025.0,3.0,4181.0,3234.0,17252.0
